PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,ID,cluster_pca
-2.4386909628725983,1.712013541659569,0.209345417189143,1.009753407952718,0.1261975183933973,-0.0406726779265333,0.0223562525790964,-0.7319311651053678,-0.245264387766154,0.760920190704699,1732,0
-0.3728414528823327,-0.186845922500744,-0.0155804678978114,-0.0873105250487221,1.0235388419036773,-0.0050359202937226,0.2479170796996006,-0.4895762900324077,0.4468148340758274,0.4186742621465212,1739,0
-2.464104988793415,0.7467611395681409,-0.6611007321296759,0.0059071124841753,0.4721444278371837,-0.6250664545925089,0.26424607354314,-0.6209111562690655,0.6066129082325901,-1.0922666046749343,1745,0
-1.6488896347001445,-0.7793289104091123,-0.0569391034113812,-0.1583092286716054,-0.1820463962415643,-0.1511922643838216,0.1635956292192271,-0.1540224517933728,-0.1570426976597119,0.0924608766006143,1768,0
-1.0704020257355846,-1.2033343633764029,-0.3380372158787739,-0.9019598531533892,-0.1666232745308661,-0.0648993006009832,0.0138773086020974,-0.1587165439354796,-0.1290547877151263,-0.1987328843780741,1786,0
-2.2342252822278565,7.183523485336307,-4.72895569116562,2.027146804527887,2.4968996537227195,-1.1879500723513814,-0.4509003241350778,-2.6989632572844617,1.541620961779054,-4.136634940550804,1788,0
-0.2099559925944726,-0.617156260825299,0.0569547795982499,0.0747649723009298,-0.2753007876090569,0.0077716908083498,0.0201871397364309,-0.2681069361303289,-0.2183686250581686,0.0430719042778431,1803,0
-2.332032636964412,-0.6992133587807964,-0.4984926030530532,-0.3890215851041936,-0.486955905055435,-0.4038160422859507,0.1635855930689666,0.0703077654663083,0.1838425981387747,0.0055008853209614,1810,0
1.6497034299367457,0.1139796119041359,0.5535927858798707,0.2510352871625441,2.7085713821441453,0.837505298079784,-0.1343008708331316,0.3833016653235574,0.1704342225698402,0.897077231313641,1812,1
10.104244468858033,0.127098317780631,1.0133828331875,1.3641212958370288,-3.523928184737424,-0.3704058550980595,-0.1672103935496431,-0.6272707482917866,0.9394766052146852,1.141545110283034,1820,4
-1.64637274105094,0.327387819243139,-0.2251347875447812,0.3643300398900029,0.5953940410497154,-0.3861033912818957,0.2783760544649853,-0.5964097109731498,0.5261853763221458,0.0619702630005381,1834,0
-1.1380322977079789,-0.4325977835597547,-0.7496096386635256,-0.5241765565358972,-0.1535739370556897,-0.2774625744226563,0.3618195025849261,0.0264396657341653,0.2844910421979963,-0.147815158951701,1841,0
-0.7745797022085095,-0.1909563150007991,0.0257712089594195,-0.099572160237586,0.7684842115920635,-0.0939979331809875,0.2289753619396495,-0.5789156076377211,0.6257549405270563,0.3363563733066497,1853,0
-1.4210339543799475,-1.2915579270444577,-0.3781446860436319,-0.7143436079500747,-0.65146404891855,0.0693971588735386,-0.1481198851114382,0.3407420011167234,-0.0010978455836249,-0.1497004721917214,1858,0
-0.9393583159956712,-1.132313552106457,-0.5311232089403697,-1.070826636807688,-0.3101260968185769,-0.2621342221361805,0.0533779790843704,0.051127023923852,0.1431299284824468,-0.1063445267190631,1861,0
-0.5250822364077726,-0.6912533713276108,0.5371937881609873,0.3614718573118863,1.2396506937973826,1.0352873756578314,-0.6009910781128531,1.478212818615914,-0.1572212511672806,0.5910199623072697,1892,0
0.4915730394459138,2.628226585649355,0.0987270739987225,2.426894883209811,2.242323739658954,-0.2667468164090777,0.6353062545812928,-0.1282653469959351,-0.4370183564295223,-0.594458606326358,1893,1
3.4292123133938204,0.3105371403741502,0.9995728463314104,1.431437256976913,-0.3976629853252877,0.4862532313418558,-0.2509404741502906,-0.9267774835600447,-0.0938318709499144,0.0962345471417995,1906,1
-0.4185828468602143,-1.6160483978959006,-0.7468715088361788,-1.6448421208412436,-0.3295968051950656,0.0074234883902095,-0.0275676999232966,0.3646114671503465,-0.0155231357263892,0.00913662951792,1907,0
0.745697140687695,3.938348553400611,4.768543827553159,-0.7833381360765604,-2.4908577388640434,-0.0394206738998117,0.0068867330052475,0.080909099992036,-1.2123759133476106,-0.0065069618523513,1910,1
-1.1362370136752518,-0.7115612553111682,0.0117931899014757,-0.1349035941524444,0.0064744885082499,-0.1787385320443638,0.0211878811235319,-0.1916344635738727,0.282601541010172,0.6722867272374545,1923,0
2.719509215801764,0.8882082276265998,0.1866546562202423,1.9524368950956137,-2.0507953891280732,-0.7190436336909897,0.631704422945856,-0.0240150626209608,-0.5475656001129301,0.3630714005825691,1957,1
-2.009321198552185,-0.9419927269621972,-0.830482786527477,-0.6546901930283744,-1.1080405718925748,-0.3767694505563541,0.1594711124983193,0.424262547218009,-0.0908124605703957,-0.1687163187935365,1959,0
-0.8728272975478222,-1.089523777289526,0.329038276149853,-0.1523735691412577,-0.0955149429199394,0.1861254856247939,0.1122853195194228,-0.3965074488996725,-0.4674345182738783,0.4400460944760838,1979,0
-1.728482480046577,-0.8625481064159011,-0.8046846905222619,-0.7324031817078019,-0.5347896019204879,-0.254698833970557,0.2651475283163619,0.3367600891704495,0.2030006625348208,0.0488496491135122,1981,0
3.874801031860956,0.7589691511099692,0.2964116370290208,1.2225684329739932,-0.3311280644783174,-0.7365003703289558,0.8616911021480343,-0.4935875339479019,-0.4186429940606204,0.2792404699180171,1998,1
0.2336295052834313,-0.1435272927328391,-1.3125785589182233,-0.9075864976723949,0.0172194392814734,-0.7603818111702301,0.2814899458952279,0.1634265886319237,0.1059278962496476,-0.880028402278736,2002,0
-1.325706539480614,12.94864462451017,-5.290385675830401,-0.7590841306466671,-2.5456105923374746,-0.0152221396962915,-1.6869542041612038,-0.1915712688112866,-2.835091312116696,1.203861959575118,2064,2
-1.8365730459223624,-0.3250623128039182,0.8928958684126451,1.186683035548788,0.0372614367950604,0.1756545046045612,0.236412939082771,-0.7164974544003399,-0.4924399468769505,0.3401832650046513,2102,0
